permutation,PD_code,Jones_polynomial,Jones_polynomial_span,Alexander_polynomial,Alexander_polynomial_span,Signature,Determinant,coefficients,min_degree,max_degree
"[2.77124, -1.67331, -1.30261, 0.322193, 0.165048, 0.242037, 1.28159, 0.0469703, 0.374986, -0.444756, -0.0557618, 0.985033, -0.708321, -1.7449, -1.39177, 1.81949, -1.63256, -2.59284, -1.35715, 0.380107, 0.416888, 0.0832139, -1.45009, 0.651263, -0.46247, -0.14744, -0.454697, -0.157233, 0.432742]","[[16, 3, 17, 4], [41, 2, 42, 3], [88, 1, 89, 2], [93, 5, 94, 4], [5, 46, 6, 47], [6, 83, 7, 84], [7, 65, 8, 64], [25, 13, 26, 12], [31, 10, 32, 11], [48, 13, 49, 14], [63, 9, 64, 8], [70, 12, 71, 11], [74, 9, 75, 10], [86, 15, 87, 16], [95, 14, 96, 15], [21, 37, 22, 36], [18, 45, 19, 46], [20, 56, 21, 55], [19, 82, 20, 83], [17, 92, 18, 93], [49, 25, 50, 24], [59, 23, 60, 22], [78, 23, 79, 24], [26, 74, 27, 73], [30, 27, 31, 28], [71, 29, 72, 28], [29, 73, 30, 72], [51, 32, 52, 33], [60, 35, 61, 36], [68, 34, 69, 33], [77, 35, 78, 34], [38, 57, 39, 58], [37, 81, 38, 80], [39, 97, 40, 96], [87, 40, 88, 41], [99, 42, 100, 43], [43, 90, 44, 91], [44, 97, 45, 98], [62, 53, 63, 54], [69, 50, 70, 51], [75, 53, 76, 52], [84, 48, 85, 47], [54, 65, 55, 66], [56, 82, 57, 81], [66, 61, 67, 62], [79, 59, 80, 58], [76, 67, 77, 68], [94, 85, 95, 86], [100, 89, 1, 90], [91, 98, 92, 99]]","[[-17, -2], [-16, 13], [-15, -43], [-14, 95], [-13, -152], [-12, 173], [-11, -112], [-10, -50], [-9, 283], [-8, -517], [-7, 665], [-6, -669], [-5, 519], [-4, -259], [-3, -26], [-2, 251], [-1, -356], [0, 342], [1, -249], [2, 140], [3, -58], [4, 15], [5, -1], [6, -1]]",23,"[[-7, -4], [-6, 16], [-5, -6], [-4, -53], [-3, 117], [-2, -137], [-1, 127], [0, -119], [1, 127], [2, -137], [3, 117], [4, -53], [5, -6], [6, 16], [7, -4]]",14,-6,935,"[-2, 13, -43, 95, -152, 173, -112, -50, 283, -517, 665, -669, 519, -259, -26, 251, -356, 342, -249, 140, -58, 15, -1, -1]",-17,6
"[2.0738, -1.1662, 0.118844, -0.00872797, 1.86592, -0.573006, 1.62663, -0.861828, -0.935671, -0.525935, 0.142272, -1.20269, -0.172857, -0.488457, -2.10525, 0.677183, 0.724796, -1.97451, 1.16667, 0.526948, 0.835273, -0.523988, -2.26199, -2.16264, -1.03742, 1.47699, -1.05307, 1.01947, -2.98114, 1.60482, 1.05045, -1.85257, -1.07566, -1.15374, 0.314836]","[[24, 4, 25, 3], [35, 3, 36, 2], [50, 2, 51, 1], [5, 74, 6, 75], [4, 86, 5, 85], [21, 6, 22, 7], [32, 7, 33, 8], [47, 8, 48, 9], [68, 11, 69, 12], [90, 10, 91, 9], [103, 10, 104, 11], [13, 28, 14, 29], [12, 67, 13, 68], [18, 41, 19, 42], [17, 56, 18, 57], [14, 66, 15, 65], [19, 76, 20, 77], [16, 82, 17, 81], [15, 95, 16, 94], [37, 26, 38, 27], [52, 25, 53, 26], [73, 22, 74, 23], [86, 24, 87, 23], [99, 21, 100, 20], [27, 66, 28, 67], [45, 31, 46, 30], [92, 29, 93, 30], [51, 36, 52, 37], [72, 33, 73, 34], [87, 35, 88, 34], [100, 32, 101, 31], [38, 53, 39, 54], [43, 59, 44, 58], [42, 61, 43, 62], [39, 85, 40, 84], [40, 98, 41, 97], [71, 48, 72, 49], [79, 45, 80, 44], [88, 50, 89, 49], [101, 47, 102, 46], [57, 62, 58, 63], [54, 84, 55, 83], [55, 97, 56, 96], [78, 60, 79, 59], [60, 78, 61, 77], [63, 80, 64, 81], [64, 93, 65, 94], [89, 70, 90, 71], [104, 70, 1, 69], [75, 99, 76, 98], [82, 95, 83, 96], [102, 91, 103, 92]]","[[-10, 1], [-9, -4], [-8, 10], [-7, -16], [-6, 17], [-5, -9], [-4, -4], [-3, 16], [-2, -25], [-1, 28], [0, -26], [1, 19], [2, -7], [3, -1], [4, 5], [5, -4], [6, 1], [7, -1], [8, 2], [9, -2], [10, 1]]",20,"[[-7, -1], [-5, 7], [-4, -14], [-3, 13], [-2, -5], [-1, -6], [0, 13], [1, -6], [2, -5], [3, 13], [4, -14], [5, 7], [7, -1]]",14,-2,51,"[1, -4, 10, -16, 17, -9, -4, 16, -25, 28, -26, 19, -7, -1, 5, -4, 1, -1, 2, -2, 1]",-10,10
"[-0.250367, 1.76301, 1.05357, -2.0462, 0.264219, -0.922848, 0.272103, 0.395608, 3.03545, -1.3331, -2.48513, 0.621539, 0.557506, -0.694616, 0.424676, -1.49968, 0.447396, -0.24997, -1.26667, -0.0370006, -1.76796, 0.000357648, -1.12599, -0.86339, -0.911421, -0.921109, 0.510988, -0.649618, 0.0526341, 0.548289, -0.310717]","[[14, 1, 15, 2], [34, 6, 35, 5], [47, 5, 48, 4], [82, 4, 83, 3], [95, 3, 96, 2], [6, 30, 7, 29], [7, 39, 8, 38], [8, 52, 9, 51], [9, 87, 10, 86], [23, 13, 24, 12], [45, 17, 46, 16], [64, 14, 65, 13], [74, 11, 75, 12], [80, 16, 81, 15], [99, 10, 100, 11], [106, 17, 107, 18], [18, 44, 19, 43], [20, 62, 21, 61], [19, 104, 20, 105], [36, 28, 37, 27], [49, 27, 50, 26], [75, 22, 76, 23], [84, 26, 85, 25], [97, 25, 98, 24], [100, 21, 101, 22], [32, 56, 33, 55], [30, 57, 31, 58], [28, 69, 29, 70], [31, 91, 32, 90], [68, 35, 69, 36], [92, 34, 93, 33], [41, 55, 42, 54], [39, 58, 40, 59], [37, 70, 38, 71], [40, 90, 41, 89], [42, 106, 43, 105], [67, 48, 68, 49], [93, 47, 94, 46], [107, 45, 108, 44], [52, 59, 53, 60], [50, 71, 51, 72], [53, 89, 54, 88], [91, 57, 92, 56], [60, 88, 61, 87], [76, 63, 77, 64], [83, 67, 84, 66], [96, 66, 97, 65], [101, 62, 102, 63], [85, 72, 86, 73], [98, 73, 99, 74], [102, 78, 103, 77], [78, 104, 79, 103], [94, 82, 95, 81], [108, 80, 1, 79]]","[[-1, -1], [0, 1], [1, 6], [2, -22], [3, 40], [4, -42], [5, 24], [6, -3], [7, 4], [8, -33], [9, 77], [10, -112], [11, 127], [12, -118], [13, 82], [14, -23], [15, -40], [16, 77], [17, -75], [18, 46], [19, -17], [20, 4], [21, -2], [22, 2], [23, -1]]",24,"[[-9, 4], [-8, -16], [-7, 27], [-6, -36], [-5, 55], [-4, -70], [-3, 59], [-2, -16], [-1, -33], [0, 53], [1, -33], [2, -16], [3, 59], [4, -70], [5, 55], [6, -36], [7, 27], [8, -16], [9, 4]]",18,10,447,"[-1, 1, 6, -22, 40, -42, 24, -3, 4, -33, 77, -112, 127, -118, 82, -23, -40, 77, -75, 46, -17, 4, -2, 2, -1]",-1,23
"[-1.58456, 0.60135, 1.40648, -0.615011, 0.682756, 0.406981, -0.402206, -0.401088, -0.0917024, -0.221597, -0.627115, 0.155479, 0.873005, -0.199233, 2.62257, 1.5623, 0.854277, -0.331763, 0.0433275, -0.321573, -0.957021, -0.516627, 0.75375]","[[10, 1, 11, 2], [19, 4, 20, 5], [40, 3, 41, 4], [53, 2, 54, 3], [5, 18, 6, 19], [7, 36, 8, 37], [8, 49, 9, 50], [6, 71, 7, 72], [30, 12, 31, 11], [65, 13, 66, 12], [74, 9, 1, 10], [14, 28, 15, 27], [17, 35, 18, 34], [16, 48, 17, 47], [13, 63, 14, 62], [15, 69, 16, 68], [20, 33, 21, 34], [21, 46, 22, 47], [23, 45, 24, 44], [22, 58, 23, 57], [43, 25, 44, 24], [25, 56, 26, 57], [28, 63, 29, 64], [26, 67, 27, 68], [41, 32, 42, 33], [54, 31, 55, 32], [64, 29, 65, 30], [37, 50, 38, 51], [35, 70, 36, 71], [51, 38, 52, 39], [59, 42, 60, 43], [72, 39, 73, 40], [45, 58, 46, 59], [48, 69, 49, 70], [73, 52, 74, 53], [55, 61, 56, 60], [61, 66, 62, 67]]","[[-19, -1], [-18, 3], [-17, -5], [-16, 7], [-15, -5], [-14, -2], [-13, 9], [-12, -17], [-11, 20], [-10, -18], [-9, 12], [-8, -2], [-7, -6], [-6, 12], [-5, -12], [-4, 9], [-3, -4], [-2, 1]]",17,"[[-8, 2], [-7, -9], [-6, 16], [-5, -10], [-4, -7], [-3, 19], [-2, -16], [-1, 4], [0, 3], [1, 4], [2, -16], [3, 19], [4, -7], [5, -10], [6, 16], [7, -9], [8, 2]]",16,-10,15,"[-1, 3, -5, 7, -5, -2, 9, -17, 20, -18, 12, -2, -6, 12, -12, 9, -4, 1]",-19,-2
"[-0.845898, 0.410667, -0.0586929, -0.520777, -0.0200749, -0.725243, -0.23763, -0.946491, 0.043608, 0.110839, -1.07497, -1.45061, 0.784677, 0.0769198, -0.450843, 1.56659, -0.675511, -0.445147, -1.19402, 0.0415736, -0.800204]","[[16, 1, 17, 2], [2, 33, 3, 34], [3, 60, 4, 61], [22, 9, 23, 10], [32, 5, 33, 6], [38, 7, 39, 8], [45, 6, 46, 7], [51, 8, 52, 9], [59, 4, 60, 5], [10, 21, 11, 22], [13, 30, 14, 31], [12, 43, 13, 44], [11, 50, 12, 51], [14, 57, 15, 58], [15, 63, 16, 62], [24, 19, 25, 20], [46, 17, 47, 18], [53, 18, 54, 19], [20, 42, 21, 41], [40, 24, 41, 23], [48, 26, 49, 25], [55, 27, 56, 26], [64, 27, 1, 28], [31, 36, 32, 37], [29, 57, 30, 56], [28, 63, 29, 64], [37, 45, 38, 44], [35, 59, 36, 58], [34, 61, 35, 62], [52, 39, 53, 40], [42, 49, 43, 50], [54, 47, 55, 48]]","[[-18, 1], [-17, -6], [-16, 17], [-15, -35], [-14, 57], [-13, -79], [-12, 95], [-11, -101], [-10, 95], [-9, -79], [-8, 57], [-7, -35], [-6, 19], [-5, -7], [-4, 2]]",14,"[[-6, 1], [-5, -6], [-4, 22], [-3, -50], [-2, 85], [-1, -115], [0, 127], [1, -115], [2, 85], [3, -50], [4, 22], [5, -6], [6, 1]]",12,-8,685,"[1, -6, 17, -35, 57, -79, 95, -101, 95, -79, 57, -35, 19, -7, 2]",-18,-4
"[0.0815583, 0.738053, 0.3237, -0.939386, 1.47059, 0.655315, 0.881729, 0.817363, 0.414334, -1.62711, -0.92004, 1.30402, -0.755157, 0.459831, -0.385974, -0.928835, 0.725064, 0.83216, -0.114639, 0.0916221, -0.360519, -0.237023, 0.776616, 0.934674, 1.44032, -2.38962, -1.95261, -0.366772, -0.54812, 0.801703, 1.75996]","[[4, 8, 5, 7], [1, 41, 2, 40], [3, 72, 4, 73], [5, 82, 6, 83], [2, 88, 3, 87], [83, 6, 84, 7], [10, 21, 11, 22], [12, 50, 13, 49], [11, 54, 12, 55], [8, 89, 9, 90], [9, 102, 10, 103], [42, 18, 43, 17], [68, 15, 69, 16], [98, 13, 99, 14], [117, 14, 118, 15], [119, 17, 120, 16], [18, 42, 19, 41], [19, 70, 20, 71], [24, 79, 25, 80], [23, 93, 24, 92], [20, 101, 21, 102], [25, 108, 26, 109], [22, 114, 23, 113], [36, 28, 37, 27], [45, 30, 46, 31], [59, 29, 60, 28], [76, 29, 77, 30], [96, 32, 97, 31], [107, 26, 108, 27], [32, 47, 33, 48], [33, 57, 34, 56], [35, 78, 36, 79], [34, 94, 35, 93], [65, 38, 66, 39], [74, 37, 75, 38], [39, 62, 40, 63], [67, 45, 68, 44], [120, 43, 1, 44], [50, 54, 51, 53], [46, 95, 47, 96], [51, 101, 52, 100], [48, 115, 49, 116], [99, 53, 100, 52], [58, 77, 59, 78], [57, 95, 58, 94], [55, 115, 56, 114], [66, 61, 67, 62], [75, 60, 76, 61], [63, 87, 64, 86], [85, 65, 86, 64], [71, 89, 72, 88], [69, 118, 70, 119], [84, 74, 85, 73], [80, 106, 81, 105], [81, 110, 82, 111], [91, 104, 92, 105], [90, 112, 91, 111], [116, 98, 117, 97], [106, 109, 107, 110], [103, 113, 104, 112]]","[[-14, 2], [-13, -10], [-12, 21], [-11, -14], [-10, -44], [-9, 175], [-8, -361], [-7, 541], [-6, -641], [-5, 614], [-4, -459], [-3, 217], [-2, 43], [-1, -248], [0, 344], [1, -321], [2, 223], [3, -112], [4, 36], [5, -3], [6, -3], [7, 1]]",21,"[[-7, 1], [-6, -6], [-5, 17], [-4, -43], [-3, 103], [-2, -200], [-1, 299], [0, -341], [1, 299], [2, -200], [3, 103], [4, -43], [5, 17], [6, -6], [7, 1]]",14,-2,1679,"[2, -10, 21, -14, -44, 175, -361, 541, -641, 614, -459, 217, 43, -248, 344, -321, 223, -112, 36, -3, -3, 1]",-14,7
"[-0.363138, -0.998467, -0.0507561, 0.0625627, 1.27971, -0.643472, 1.74233, 0.406069, 0.460634, 0.146462, 0.0246837, -0.448069, 0.39323, 0.867706, -0.591136, -2.29875, 1.32687, -1.10238, 0.475401, -0.369333, 1.33652, 0.0569749, 1.87772, -0.216606, 1.10431]","[[24, 2, 25, 1], [37, 3, 38, 2], [84, 3, 85, 4], [4, 28, 5, 27], [5, 41, 6, 40], [6, 81, 7, 82], [22, 10, 23, 9], [34, 12, 35, 11], [47, 11, 48, 10], [77, 8, 78, 9], [88, 13, 89, 14], [103, 13, 104, 12], [112, 8, 1, 7], [15, 31, 16, 30], [16, 44, 17, 43], [17, 55, 18, 54], [19, 65, 20, 64], [14, 71, 15, 72], [18, 98, 19, 97], [38, 26, 39, 25], [57, 21, 58, 20], [76, 24, 77, 23], [83, 26, 84, 27], [94, 22, 95, 21], [28, 51, 29, 52], [32, 91, 33, 92], [31, 101, 32, 100], [29, 106, 30, 107], [48, 35, 49, 36], [68, 33, 69, 34], [75, 37, 76, 36], [41, 52, 42, 53], [45, 67, 46, 66], [39, 83, 40, 82], [44, 100, 45, 99], [42, 107, 43, 108], [86, 49, 87, 50], [93, 47, 94, 46], [56, 66, 57, 65], [50, 73, 51, 74], [55, 99, 56, 98], [53, 108, 54, 109], [78, 60, 79, 59], [95, 59, 96, 58], [111, 60, 112, 61], [61, 81, 62, 80], [63, 97, 64, 96], [62, 109, 63, 110], [92, 68, 93, 67], [69, 91, 70, 90], [70, 101, 71, 102], [72, 106, 73, 105], [85, 75, 86, 74], [110, 79, 111, 80], [104, 88, 105, 87], [102, 89, 103, 90]]","[[-3, 4], [-2, -25], [-1, 76], [0, -137], [1, 153], [2, -87], [3, -14], [4, 48], [5, 53], [6, -270], [7, 522], [8, -730], [9, 838], [10, -801], [11, 615], [12, -334], [13, 71], [14, 69], [15, -78], [16, 30], [17, 4], [18, -8], [19, 2]]",22,"[[-10, -2], [-9, 17], [-8, -57], [-7, 102], [-6, -126], [-5, 162], [-4, -257], [-3, 383], [-2, -457], [-1, 459], [0, -447], [1, 459], [2, -457], [3, 383], [4, -257], [5, 162], [6, -126], [7, 102], [8, -57], [9, 17], [10, -2]]",20,10,4491,"[4, -25, 76, -137, 153, -87, -14, 48, 53, -270, 522, -730, 838, -801, 615, -334, 71, 69, -78, 30, 4, -8, 2]",-3,19
"[-0.310537, -0.311666, -1.52387, 0.645069, 1.40784, -0.116072, -1.43512, -0.57543, 0.516835, 1.87834, 0.175968, 0.898922, 0.221166, 2.0117, -0.361826, 0.235818, -1.24031, -0.0284834, -1.53413, 0.00841913, 0.335733, -1.30941, 1.68953]","[[14, 1, 15, 2], [26, 5, 27, 6], [56, 4, 57, 3], [89, 4, 90, 5], [103, 2, 104, 3], [7, 73, 8, 72], [8, 82, 9, 81], [6, 95, 7, 96], [24, 12, 25, 11], [32, 17, 33, 18], [49, 16, 50, 17], [58, 13, 59, 14], [69, 11, 70, 10], [78, 10, 79, 9], [87, 13, 88, 12], [114, 15, 1, 16], [19, 34, 20, 35], [18, 51, 19, 52], [21, 67, 22, 66], [20, 86, 21, 85], [45, 28, 46, 29], [60, 24, 61, 23], [67, 23, 68, 22], [100, 25, 101, 26], [110, 27, 111, 28], [50, 34, 51, 33], [53, 30, 54, 31], [92, 30, 93, 29], [106, 32, 107, 31], [35, 42, 36, 43], [38, 64, 39, 63], [36, 74, 37, 73], [37, 83, 38, 82], [76, 40, 77, 39], [40, 65, 41, 66], [41, 84, 42, 85], [43, 95, 44, 94], [44, 110, 45, 109], [54, 47, 55, 48], [91, 47, 92, 46], [105, 49, 106, 48], [52, 108, 53, 107], [68, 61, 69, 62], [77, 62, 78, 63], [86, 59, 87, 60], [102, 58, 103, 57], [112, 56, 113, 55], [64, 75, 65, 76], [99, 70, 100, 71], [74, 84, 75, 83], [71, 96, 72, 97], [98, 79, 99, 80], [80, 97, 81, 98], [101, 88, 102, 89], [111, 90, 112, 91], [93, 108, 94, 109], [113, 104, 114, 105]]","[[-17, 1], [-16, -3], [-15, 3], [-14, -2], [-13, 8], [-12, -22], [-11, 14], [-10, 62], [-9, -206], [-8, 344], [-7, -376], [-6, 258], [-5, -36], [-4, -204], [-3, 386], [-2, -461], [-1, 403], [0, -226], [1, 6], [2, 155], [3, -188], [4, 124], [5, -41], [6, -4], [7, 10], [8, -4]]",25,"[[-7, -1], [-6, 9], [-5, -42], [-4, 117], [-3, -168], [-2, 56], [-1, 203], [0, -347], [1, 203], [2, 56], [3, -168], [4, 117], [5, -42], [6, 9], [7, -1]]",14,-4,33,"[1, -3, 3, -2, 8, -22, 14, 62, -206, 344, -376, 258, -36, -204, 386, -461, 403, -226, 6, 155, -188, 124, -41, -4, 10, -4]",-17,8
"[-1.75796, -1.80145, 1.36467, 0.858605, -1.02083, -0.213889, 0.698996, 1.2108, -0.689769, -1.68553, -1.28103, 1.32698, -0.69803, 0.942741, -1.27986, 0.822787, -0.109899, -0.316276, 0.40043, -0.502603, -0.608729]","[[2, 16, 3, 15], [1, 23, 2, 22], [3, 31, 4, 30], [17, 5, 18, 4], [24, 6, 25, 5], [6, 20, 7, 19], [8, 28, 9, 27], [10, 39, 11, 40], [9, 42, 10, 43], [7, 45, 8, 44], [37, 12, 38, 13], [40, 11, 41, 12], [14, 29, 15, 30], [13, 36, 14, 37], [31, 16, 32, 17], [18, 25, 19, 26], [20, 33, 21, 34], [21, 1, 22, 46], [32, 23, 33, 24], [28, 35, 29, 36], [26, 44, 27, 43], [34, 46, 35, 45], [41, 39, 42, 38]]","[[-5, 1], [-4, -1], [-3, 2], [-2, -2], [0, 2], [1, -3], [2, 4], [3, -4], [4, 3], [5, -2], [7, 1], [8, -1], [9, 1]]",14,"[[-4, -4], [-3, 10], [-2, -6], [-1, -12], [0, 25], [1, -12], [2, -6], [3, 10], [4, -4]]",8,0,9,"[1, -1, 2, -2, 2, -3, 4, -4, 3, -2, 1, -1, 1]",-5,9
"[0.241208, 0.299176, 1.42379, -0.152247, -0.456905, 0.0257276, 0.632866, 2.38835, 1.69451, -0.793578, -0.057101, -0.556624, -1.20436, 0.252284, -1.48207, 0.115074, -1.20747, -1.15414, -0.0317306, -0.449922, -0.938028, 0.978855, -0.840471]","[[20, 2, 21, 1], [31, 3, 32, 2], [48, 4, 49, 3], [6, 28, 7, 27], [4, 40, 5, 39], [5, 57, 6, 56], [7, 68, 8, 69], [67, 8, 68, 9], [9, 28, 10, 29], [12, 41, 13, 42], [11, 47, 12, 46], [10, 57, 11, 58], [43, 14, 44, 15], [60, 14, 61, 13], [18, 30, 19, 29], [15, 44, 16, 45], [17, 59, 18, 58], [16, 64, 17, 63], [35, 23, 36, 22], [66, 20, 67, 19], [74, 22, 1, 21], [24, 38, 25, 37], [23, 52, 24, 53], [25, 55, 26, 54], [26, 70, 27, 69], [49, 33, 50, 32], [65, 31, 66, 30], [33, 72, 34, 73], [51, 34, 52, 35], [40, 48, 41, 47], [36, 53, 37, 54], [42, 61, 43, 62], [38, 72, 39, 71], [45, 63, 46, 62], [73, 51, 74, 50], [55, 71, 56, 70], [64, 60, 65, 59]]","[[1, -1], [2, 5], [3, -12], [4, 23], [5, -30], [6, 30], [7, -19], [8, -1], [9, 23], [10, -42], [11, 54], [12, -54], [13, 44], [14, -29], [15, 14], [16, -5], [17, 1]]",16,"[[-6, 1], [-5, -6], [-4, 13], [-3, -5], [-2, -22], [-1, 48], [0, -57], [1, 48], [2, -22], [3, -5], [4, 13], [5, -6], [6, 1]]",12,6,147,"[-1, 5, -12, 23, -30, 30, -19, -1, 23, -42, 54, -54, 44, -29, 14, -5, 1]",1,17
"[0.433405, -0.261839, -0.577754, -1.60411, -0.622233, -0.0748136, 1.36199, -0.880406, 0.943784, 0.472252, -1.78901, 0.78488, 0.00349118, -0.0252785, -0.647549, 1.5578, -0.626745, -0.872815, 0.308738, 1.1952, 0.908628, 1.15714, 1.1928, -0.763778, -0.778224, 1.85979, 0.545401]","[[15, 3, 16, 2], [29, 5, 30, 4], [52, 4, 53, 3], [60, 2, 61, 1], [8, 28, 9, 27], [5, 41, 6, 40], [7, 42, 8, 43], [6, 68, 7, 67], [10, 22, 11, 21], [9, 45, 10, 44], [11, 46, 12, 47], [23, 13, 24, 12], [36, 18, 37, 17], [50, 13, 51, 14], [61, 16, 62, 17], [71, 15, 72, 14], [20, 26, 21, 25], [18, 38, 19, 37], [22, 45, 23, 46], [19, 56, 20, 57], [26, 43, 27, 44], [24, 48, 25, 47], [34, 32, 35, 31], [63, 30, 64, 31], [69, 29, 70, 28], [32, 65, 33, 66], [64, 33, 65, 34], [54, 35, 55, 36], [38, 55, 39, 56], [39, 66, 40, 67], [68, 41, 69, 42], [48, 58, 49, 57], [58, 50, 59, 49], [62, 53, 63, 54], [70, 52, 71, 51], [72, 60, 1, 59]]","[[-4, -2], [-3, 4], [-2, -4], [-1, 2], [0, 4], [1, -9], [2, 14], [3, -17], [4, 17], [5, -14], [6, 9], [7, -3], [9, 1], [10, -1]]",14,"[[-5, 1], [-4, 2], [-3, -13], [-2, 18], [-1, -6], [0, -3], [1, -6], [2, 18], [3, -13], [4, 2], [5, 1]]",10,4,73,"[-2, 4, -4, 2, 4, -9, 14, -17, 17, -14, 9, -3, 1, -1]",-4,10
"[0.936936, -0.76953, -0.806173, -0.304104, -0.717304, -0.82801, 1.39604, 0.978086, -1.10301, -0.40747, -0.67174, -1.30867, 2.4332, -1.1087, -0.162411, 1.51569, -0.394946, 0.450437, 0.629771, -0.559649, -2.42157]","[[12, 2, 13, 1], [17, 2, 18, 3], [3, 16, 4, 17], [19, 5, 20, 4], [22, 5, 23, 6], [6, 10, 7, 9], [7, 20, 8, 21], [21, 8, 22, 9], [10, 14, 11, 13], [24, 12, 1, 11], [18, 15, 19, 16], [23, 15, 24, 14]]","[[-2, 1], [-1, -1], [0, 1], [1, -1], [2, 1]]",4,"[[-1, -1], [0, 3], [1, -1]]",2,0,5,"[1, -1, 1, -1, 1]",-2,2
"[0.500104, 1.89436, 0.760668, 0.912839, -0.731781, -0.0542765, 1.30547, -0.819607, 0.12904, -1.65195, -1.29361, -0.573311, -1.82266, 0.334177, -0.673142, -0.495238, 1.15524, 0.67787, -1.31477, 0.4906, -0.116767, 0.651965, -0.572127, 0.716545, -1.09061, -0.889456, -0.34342]","[[32, 2, 33, 1], [42, 6, 43, 5], [54, 4, 55, 3], [69, 5, 70, 4], [79, 2, 80, 3], [89, 7, 90, 6], [8, 19, 9, 20], [7, 39, 8, 38], [9, 49, 10, 48], [12, 66, 13, 65], [11, 85, 12, 84], [10, 109, 11, 110], [13, 117, 14, 116], [52, 16, 53, 15], [117, 15, 118, 14], [21, 27, 22, 26], [20, 48, 21, 47], [22, 60, 23, 59], [16, 67, 17, 68], [23, 77, 24, 76], [17, 86, 18, 87], [18, 108, 19, 107], [57, 25, 58, 24], [28, 62, 29, 61], [25, 74, 26, 75], [27, 97, 28, 96], [29, 112, 30, 113], [43, 37, 44, 36], [55, 35, 56, 34], [70, 36, 71, 35], [78, 33, 79, 34], [90, 38, 91, 37], [113, 30, 114, 31], [120, 32, 1, 31], [40, 88, 41, 87], [39, 106, 40, 107], [71, 44, 72, 45], [92, 46, 93, 45], [104, 41, 105, 42], [51, 67, 52, 66], [46, 73, 47, 74], [50, 86, 51, 85], [49, 108, 50, 109], [93, 57, 94, 56], [102, 53, 103, 54], [58, 75, 59, 76], [60, 96, 61, 95], [62, 111, 63, 112], [64, 84, 65, 83], [63, 98, 64, 99], [91, 73, 92, 72], [103, 68, 104, 69], [77, 95, 78, 94], [101, 81, 102, 80], [118, 81, 119, 82], [82, 115, 83, 116], [105, 88, 106, 89], [97, 110, 98, 111], [99, 115, 100, 114], [119, 101, 120, 100]]","[[-1, 2], [0, -5], [1, 8], [2, -12], [3, 23], [4, -36], [5, 24], [6, 44], [7, -167], [8, 303], [9, -394], [10, 409], [11, -347], [12, 230], [13, -88], [14, -40], [15, 113], [16, -114], [17, 66], [18, -17], [19, -4], [21, 8], [22, -8], [23, 4], [24, -1]]",25,"[[-8, -3], [-7, 9], [-6, -11], [-5, -2], [-4, 50], [-3, -130], [-2, 207], [-1, -253], [0, 267], [1, -253], [2, 207], [3, -130], [4, 50], [5, -2], [6, -11], [7, 9], [8, -3]]",16,8,1505,"[2, -5, 8, -12, 23, -36, 24, 44, -167, 303, -394, 409, -347, 230, -88, -40, 113, -114, 66, -17, -4, 8, -8, 4, -1]",-1,24
"[0.210034, 1.29427, -1.35367, 1.4411, 1.22239, 2.0319, 1.43646, -0.0373255, -1.13696, 1.3526, -2.55403, -0.569679, 0.685157, -0.254741, -1.79541, -0.208817, -1.00326, -0.798439, 0.291245, -0.803771, -0.204419]","[[20, 2, 21, 1], [39, 4, 40, 5], [51, 2, 52, 3], [70, 3, 71, 4], [5, 15, 6, 14], [6, 26, 7, 25], [8, 33, 9, 34], [7, 44, 8, 45], [10, 48, 11, 47], [9, 64, 10, 65], [24, 14, 25, 13], [36, 11, 37, 12], [67, 12, 68, 13], [17, 29, 18, 28], [15, 30, 16, 31], [16, 41, 17, 42], [19, 52, 20, 53], [18, 71, 19, 72], [38, 23, 39, 24], [50, 21, 51, 22], [69, 22, 70, 23], [26, 31, 27, 32], [27, 42, 28, 43], [40, 29, 41, 30], [32, 43, 33, 44], [35, 47, 36, 46], [34, 65, 35, 66], [68, 37, 69, 38], [66, 46, 67, 45], [48, 58, 49, 57], [56, 50, 57, 49], [53, 61, 54, 60], [61, 55, 62, 54], [74, 55, 1, 56], [59, 63, 60, 62], [58, 73, 59, 74], [63, 73, 64, 72]]","[[-14, -1], [-13, -1], [-12, 7], [-11, -15], [-10, 17], [-9, -5], [-8, -22], [-7, 59], [-6, -95], [-5, 123], [-4, -133], [-3, 123], [-2, -95], [-1, 60], [0, -29], [1, 10], [2, -2]]",16,"[[-6, -4], [-5, 26], [-4, -70], [-3, 106], [-2, -93], [-1, 45], [0, -19], [1, 45], [2, -93], [3, 106], [4, -70], [5, 26], [6, -4]]",12,-6,707,"[-1, -1, 7, -15, 17, -5, -22, 59, -95, 123, -133, 123, -95, 60, -29, 10, -2]",-14,2
