permutation,PD_code,Jones_polynomial,Jones_polynomial_span,Alexander_polynomial,Alexander_polynomial_span,Signature,Determinant,coefficients,min_degree,max_degree
"[0.746583, -0.871743, -1.36447, -1.84969, 0.538851, -1.35058, 0.909165, 0.667167, 0.790957, 0.408126, -0.0246904, -1.15856, 0.437364, 0.0213226, -0.193071, -0.658602, -1.02324, 0.197885, -0.429551, -1.56474, 0.867212, 0.813629, -0.591835, 0.315883, 0.332865, 1.69459, 0.20025, -0.244938, -0.247972, -0.722281, -0.393917]","[[11, 3, 12, 2], [60, 2, 61, 1], [63, 4, 64, 5], [76, 5, 77, 6], [102, 3, 103, 4], [6, 20, 7, 19], [9, 58, 10, 59], [7, 72, 8, 73], [8, 95, 9, 96], [10, 107, 11, 108], [61, 12, 62, 13], [74, 13, 75, 14], [14, 17, 15, 18], [15, 99, 16, 98], [99, 17, 100, 16], [20, 33, 21, 34], [18, 98, 19, 97], [36, 23, 37, 24], [51, 22, 52, 23], [78, 22, 79, 21], [27, 46, 28, 47], [28, 57, 29, 58], [26, 69, 27, 70], [24, 82, 25, 81], [25, 92, 26, 93], [29, 106, 30, 107], [64, 31, 65, 32], [77, 32, 78, 33], [103, 30, 104, 31], [35, 51, 36, 50], [34, 79, 35, 80], [41, 54, 42, 55], [39, 68, 40, 69], [37, 83, 38, 82], [40, 85, 41, 86], [38, 91, 39, 92], [87, 42, 88, 43], [104, 44, 105, 43], [45, 57, 46, 56], [47, 71, 48, 70], [49, 80, 50, 81], [48, 94, 49, 93], [44, 106, 45, 105], [89, 53, 90, 52], [53, 66, 54, 67], [55, 87, 56, 86], [108, 60, 1, 59], [88, 66, 89, 65], [101, 62, 102, 63], [67, 85, 68, 84], [71, 95, 72, 94], [73, 96, 74, 97], [100, 75, 101, 76], [83, 90, 84, 91]]","[[-19, -2], [-18, 10], [-17, -34], [-16, 81], [-15, -133], [-14, 147], [-13, -75], [-12, -97], [-11, 325], [-10, -537], [-9, 669], [-8, -685], [-7, 586], [-6, -403], [-5, 197], [-4, -36], [-3, -41], [-2, 43], [-1, -15], [0, -4], [1, 7], [2, -2]]",21,"[[-8, -1], [-7, 11], [-6, -41], [-5, 82], [-4, -142], [-3, 252], [-2, -360], [-1, 397], [0, -395], [1, 397], [2, -360], [3, 252], [4, -142], [5, 82], [6, -41], [7, 11], [8, -1]]",16,-6,2967,"[-2, 10, -34, 81, -133, 147, -75, -97, 325, -537, 669, -685, 586, -403, 197, -36, -41, 43, -15, -4, 7, -2]",-19,2
"[-0.586351, 1.16623, -0.285475, 1.2338, 1.13418, 0.326809, 1.17525, -1.88894, -0.307489, -0.214759, 1.11742, 0.631253, 1.16076, 0.646162, 0.182314, -0.435602, -1.86745, -0.520762, 1.02125, 0.853948, -1.01846]","[[14, 2, 15, 1], [2, 19, 3, 20], [7, 5, 8, 4], [26, 3, 27, 4], [5, 11, 6, 10], [11, 7, 12, 6], [25, 9, 26, 8], [9, 25, 10, 24], [27, 13, 28, 12], [13, 19, 14, 18], [20, 16, 21, 15], [16, 24, 17, 23], [17, 28, 18, 29], [30, 22, 1, 21], [22, 30, 23, 29]]","[[2, 1], [3, -1], [4, 4], [5, -6], [6, 8], [7, -9], [8, 8], [9, -7], [10, 5], [11, -3], [12, 1]]",10,"[[-3, -1], [-2, 6], [-1, -12], [0, 15], [1, -12], [2, 6], [3, -1]]",6,4,53,"[1, -1, 4, -6, 8, -9, 8, -7, 5, -3, 1]",2,12
"[-0.617419, 0.322868, 0.143285, 0.117946, 0.597233, -0.357456, -0.922838, -0.402227, 1.22978, -0.467013, -0.204945, 0.782094, 0.974619, -0.375955, 0.460987, 1.25722, -0.861629, -1.23074, 0.77559, 1.59172, 0.149468, -0.799487, -1.31046, -0.0079655, -0.00976865, 0.396194, 0.970677]","[[16, 3, 17, 4], [45, 5, 46, 4], [70, 6, 71, 5], [81, 2, 82, 3], [86, 2, 87, 1], [25, 7, 26, 6], [102, 7, 103, 8], [8, 30, 9, 29], [9, 60, 10, 61], [10, 76, 11, 75], [11, 93, 12, 92], [36, 17, 37, 18], [47, 14, 48, 15], [63, 12, 64, 13], [88, 16, 89, 15], [98, 14, 99, 13], [22, 31, 23, 32], [18, 41, 19, 42], [20, 51, 21, 52], [23, 59, 24, 58], [21, 66, 22, 67], [19, 109, 20, 108], [103, 25, 104, 24], [71, 26, 72, 27], [100, 27, 101, 28], [30, 59, 31, 60], [28, 73, 29, 74], [32, 105, 33, 106], [43, 34, 44, 35], [54, 35, 55, 36], [68, 33, 69, 34], [82, 38, 83, 37], [111, 38, 112, 39], [42, 53, 43, 54], [39, 85, 40, 84], [40, 109, 41, 110], [55, 44, 56, 45], [89, 46, 90, 47], [97, 48, 98, 49], [50, 77, 51, 78], [49, 94, 50, 95], [52, 107, 53, 108], [69, 57, 70, 56], [61, 75, 62, 74], [62, 92, 63, 91], [57, 105, 58, 104], [65, 76, 66, 77], [64, 93, 65, 94], [67, 106, 68, 107], [101, 72, 102, 73], [78, 96, 79, 95], [87, 81, 88, 80], [96, 80, 97, 79], [110, 83, 111, 84], [99, 90, 100, 91], [112, 86, 1, 85]]","[[-22, 1], [-21, -5], [-20, 12], [-19, -18], [-18, 19], [-17, -23], [-16, 48], [-15, -105], [-14, 179], [-13, -233], [-12, 224], [-11, -135], [-10, -19], [-9, 202], [-8, -364], [-7, 459], [-6, -459], [-5, 373], [-4, -241], [-3, 119], [-2, -38], [-1, 2], [0, 6], [1, -4], [2, 1]]",24,"[[-8, -2], [-7, 14], [-6, -39], [-5, 65], [-4, -82], [-3, 100], [-2, -122], [-1, 137], [0, -141], [1, 137], [2, -122], [3, 100], [4, -82], [5, 65], [6, -39], [7, 14], [8, -2]]",16,-6,1263,"[1, -5, 12, -18, 19, -23, 48, -105, 179, -233, 224, -135, -19, 202, -364, 459, -459, 373, -241, 119, -38, 2, 6, -4, 1]",-22,2
"[-1.69541, 2.03326, 0.294821, -0.0236773, 0.515451, -1.75011, 0.656672, -0.110574, 1.23839, 1.82583, -3.44831, 0.247653, -0.157065, -1.04628, -1.64495, -0.249733, 0.0245474, -0.467525, -1.34692, 0.928961, -0.389542, 0.150593, 0.115688, -1.39577, 2.24495, -1.84536, -1.00437, 1.00678, 0.215549]","[[36, 4, 37, 3], [54, 1, 55, 2], [63, 5, 64, 4], [89, 7, 90, 6], [97, 3, 98, 2], [108, 6, 109, 5], [10, 24, 11, 23], [7, 73, 8, 72], [8, 86, 9, 85], [9, 105, 10, 104], [19, 15, 20, 14], [29, 13, 30, 12], [44, 11, 45, 12], [60, 13, 61, 14], [15, 33, 16, 32], [16, 49, 17, 50], [30, 21, 31, 22], [33, 19, 34, 18], [43, 23, 44, 22], [48, 17, 49, 18], [59, 21, 60, 20], [25, 86, 26, 87], [24, 105, 25, 106], [45, 28, 46, 29], [87, 26, 88, 27], [106, 27, 107, 28], [31, 59, 32, 58], [47, 35, 48, 34], [65, 39, 66, 38], [76, 36, 77, 35], [81, 40, 82, 41], [98, 37, 99, 38], [110, 40, 111, 39], [41, 69, 42, 68], [42, 93, 43, 94], [61, 46, 62, 47], [50, 57, 51, 58], [52, 79, 53, 80], [51, 95, 52, 94], [112, 53, 1, 54], [56, 78, 57, 77], [55, 96, 56, 97], [75, 63, 76, 62], [80, 67, 81, 68], [99, 64, 100, 65], [111, 67, 112, 66], [71, 84, 72, 85], [70, 91, 71, 92], [69, 102, 70, 103], [88, 73, 89, 74], [107, 74, 108, 75], [78, 96, 79, 95], [90, 84, 91, 83], [101, 83, 102, 82], [92, 104, 93, 103], [109, 101, 110, 100]]","[[-11, 1], [-10, -6], [-9, 16], [-8, -23], [-7, 3], [-6, 68], [-5, -171], [-4, 225], [-3, -138], [-2, -97], [-1, 371], [0, -529], [1, 484], [2, -251], [3, -84], [4, 413], [5, -627], [6, 641], [7, -451], [8, 163], [9, 69], [10, -152], [11, 111], [12, -37], [13, -5], [14, 11], [15, -5], [16, 1]]",27,"[[-7, -1], [-6, 4], [-5, -6], [-4, 8], [-3, -29], [-2, 91], [-1, -177], [0, 221], [1, -177], [2, 91], [3, -29], [4, 8], [5, -6], [6, 4], [7, -1]]",14,0,853,"[1, -6, 16, -23, 3, 68, -171, 225, -138, -97, 371, -529, 484, -251, -84, 413, -627, 641, -451, 163, 69, -152, 111, -37, -5, 11, -5, 1]",-11,16
"[0.240081, -0.369239, 1.62198, 0.994103, -0.15247, 0.443594, 2.06262, 0.667757, -0.356338, -0.566218, -0.373435, -0.255865, -1.30516, -1.21006, -0.586982, 1.11354, 1.25049, -2.05321, 0.460559, -0.134333, -0.00664874, -0.27099, 0.64069, 0.0373844, 0.904906, -1.31169, 0.627529, -0.506376, 0.0234809]","[[12, 4, 13, 3], [21, 5, 22, 4], [26, 2, 27, 1], [77, 3, 78, 2], [6, 18, 7, 17], [5, 56, 6, 57], [7, 53, 8, 52], [8, 73, 9, 74], [23, 15, 24, 14], [28, 13, 29, 14], [39, 10, 40, 11], [44, 12, 45, 11], [72, 9, 73, 10], [16, 31, 17, 32], [18, 42, 19, 41], [15, 58, 16, 59], [29, 22, 30, 23], [42, 20, 43, 19], [55, 20, 56, 21], [61, 24, 62, 25], [25, 60, 26, 61], [78, 28, 1, 27], [34, 49, 35, 50], [32, 52, 33, 51], [30, 57, 31, 58], [33, 65, 34, 64], [36, 70, 37, 69], [35, 76, 36, 77], [45, 38, 46, 39], [53, 41, 54, 40], [68, 38, 69, 37], [54, 43, 55, 44], [66, 47, 67, 48], [71, 47, 72, 46], [48, 76, 49, 75], [50, 63, 51, 64], [59, 63, 60, 62], [65, 74, 66, 75], [70, 67, 71, 68]]","[[-9, -2], [-8, 14], [-7, -51], [-6, 132], [-5, -267], [-4, 444], [-3, -625], [-2, 766], [-1, -826], [0, 788], [1, -666], [2, 489], [3, -303], [4, 152], [5, -55], [6, 11], [7, 1], [8, -1]]",17,"[[-6, 1], [-5, -13], [-4, 77], [-3, -275], [-2, 659], [-1, -1109], [0, 1321], [1, -1109], [2, 659], [3, -275], [4, 77], [5, -13], [6, 1]]",12,0,5589,"[-2, 14, -51, 132, -267, 444, -625, 766, -826, 788, -666, 489, -303, 152, -55, 11, 1, -1]",-9,8
"[-0.662896, -0.670022, 0.277316, -0.343927, 0.985404, 1.2808, 1.11244, 0.15018, -0.241024, 0.437357, 0.611515, -0.979765, -2.67899, -0.422369, -0.130665, -1.34091, 2.27498, -0.673422, -1.77073, -1.83282, 0.184167, 0.905853, 0.545247, 0.209715, 0.155599, -0.692843, -0.983361, -0.00470838, -0.6625]","[[14, 1, 15, 2], [19, 4, 20, 5], [34, 3, 35, 4], [37, 3, 38, 2], [46, 6, 47, 5], [6, 57, 7, 58], [7, 69, 8, 68], [18, 12, 19, 11], [33, 13, 34, 12], [38, 13, 39, 14], [47, 10, 48, 11], [58, 9, 59, 10], [67, 9, 68, 8], [78, 15, 1, 16], [31, 16, 32, 17], [40, 18, 41, 17], [23, 28, 24, 29], [20, 55, 21, 56], [22, 65, 23, 66], [21, 71, 22, 70], [51, 24, 52, 25], [25, 74, 26, 75], [52, 28, 53, 27], [73, 26, 74, 27], [39, 33, 40, 32], [49, 30, 50, 31], [60, 29, 61, 30], [35, 77, 36, 76], [48, 42, 49, 41], [59, 43, 60, 42], [66, 43, 67, 44], [77, 37, 78, 36], [45, 57, 46, 56], [44, 69, 45, 70], [61, 51, 62, 50], [53, 65, 54, 64], [54, 71, 55, 72], [63, 73, 64, 72], [62, 75, 63, 76]]","[[-10, -1], [-9, 3], [-8, -5], [-7, 4], [-6, 3], [-5, -17], [-4, 36], [-3, -55], [-2, 70], [-1, -76], [0, 72], [1, -58], [2, 41], [3, -23], [4, 10], [5, -4], [6, 1]]",16,"[[-4, 2], [-3, -14], [-2, 49], [-1, -99], [0, 125], [1, -99], [2, 49], [3, -14], [4, 2]]",8,0,453,"[-1, 3, -5, 4, 3, -17, 36, -55, 70, -76, 72, -58, 41, -23, 10, -4, 1]",-10,6
"[-0.0652389, 0.0796912, 0.742067, 0.479133, -2.10005, -0.273619, -0.947154, 0.846572, -1.66974, 1.19244, -1.77499, -2.45169, 0.613015, 0.235436, 0.347086, -2.17912, 0.826773, 0.714875, -1.4263, -0.182974, 1.51077]","[[12, 2, 13, 1], [20, 3, 21, 4], [22, 6, 23, 5], [31, 6, 32, 7], [39, 5, 40, 4], [47, 3, 48, 2], [7, 32, 8, 33], [10, 36, 11, 35], [8, 46, 9, 45], [9, 53, 10, 52], [24, 16, 25, 15], [41, 15, 42, 14], [48, 14, 49, 13], [54, 12, 1, 11], [16, 30, 17, 29], [23, 18, 24, 19], [30, 18, 31, 17], [38, 22, 39, 21], [40, 19, 41, 20], [42, 25, 43, 26], [49, 26, 50, 27], [28, 43, 29, 44], [27, 50, 28, 51], [33, 45, 34, 44], [34, 52, 35, 51], [46, 38, 47, 37], [53, 37, 54, 36]]","[[2, 1], [4, -1], [5, 4], [6, -6], [7, 7], [8, -7], [9, 6], [10, -4], [11, 1], [12, 1], [13, -2], [14, 1]]",12,"[[-5, -1], [-4, 2], [-3, 1], [-2, -5], [-1, 8], [0, -9], [1, 8], [2, -5], [3, 1], [4, 2], [5, -1]]",10,6,31,"[1, -1, 4, -6, 7, -7, 6, -4, 1, 1, -2, 1]",2,14
"[0.570281, 0.948246, 1.27896, -0.786777, 0.540219, -0.35711, -0.34785, 1.43464, -0.693732, 1.17564, 2.01276, -1.2143, -0.0436951, -0.647772, -0.0901795, 0.671532, -0.791428, -0.0472165, -1.59214, 0.858703, -0.276435]","[[24, 1, 25, 2], [2, 11, 3, 12], [3, 20, 4, 21], [4, 39, 5, 40], [5, 53, 6, 52], [18, 9, 19, 10], [37, 8, 38, 9], [41, 6, 42, 7], [54, 8, 55, 7], [10, 45, 11, 46], [31, 13, 32, 12], [13, 22, 14, 23], [14, 50, 15, 49], [26, 17, 27, 18], [35, 16, 36, 17], [56, 16, 57, 15], [19, 44, 20, 45], [21, 30, 22, 31], [32, 23, 33, 24], [36, 28, 37, 27], [46, 25, 47, 26], [55, 28, 56, 29], [29, 50, 30, 51], [47, 34, 48, 35], [58, 34, 1, 33], [38, 43, 39, 44], [40, 52, 41, 51], [42, 53, 43, 54], [57, 48, 58, 49]]","[[-18, 1], [-17, -4], [-16, 8], [-15, -9], [-14, 2], [-13, 11], [-12, -26], [-11, 34], [-10, -34], [-9, 27], [-8, -12], [-7, -4], [-6, 18], [-5, -23], [-4, 19], [-3, -10], [-2, 3]]",16,"[[-5, -5], [-4, 18], [-3, -16], [-2, -10], [-1, 32], [0, -37], [1, 32], [2, -10], [3, -16], [4, 18], [5, -5]]",10,-6,43,"[1, -4, 8, -9, 2, 11, -26, 34, -34, 27, -12, -4, 18, -23, 19, -10, 3]",-18,-2
"[-1.02491, -0.476102, 0.493247, -0.159836, 0.190908, -0.531084, 1.21293, -1.06496, -0.981791, -0.638177, -0.693992, 1.04296, -2.33693, 1.54303, -1.18288, -0.140649, 0.265199, 1.16699, 0.130167, 0.845849, -0.858205]","[[25, 3, 26, 2], [30, 4, 31, 3], [36, 2, 37, 1], [5, 12, 6, 13], [4, 34, 5, 33], [16, 7, 17, 8], [27, 6, 28, 7], [43, 9, 44, 8], [10, 17, 11, 18], [11, 28, 12, 29], [13, 32, 14, 33], [9, 43, 10, 42], [26, 15, 27, 16], [31, 14, 32, 15], [19, 23, 20, 22], [20, 40, 21, 39], [18, 41, 19, 42], [38, 22, 39, 21], [24, 35, 25, 36], [23, 41, 24, 40], [29, 34, 30, 35], [44, 38, 1, 37]]","[[-7, -1], [-6, 3], [-5, -8], [-4, 15], [-3, -24], [-2, 33], [-1, -37], [0, 38], [1, -33], [2, 26], [3, -16], [4, 8], [5, -3]]",12,"[[-4, 3], [-3, -12], [-2, 29], [-1, -49], [0, 59], [1, -49], [2, 29], [3, -12], [4, 3]]",8,0,245,"[-1, 3, -8, 15, -24, 33, -37, 38, -33, 26, -16, 8, -3]",-7,5
"[0.273364, 1.34755, 0.463666, -0.304299, -0.395968, -1.1611, 1.87955, -2.14496, -0.728105, -0.211961, 0.113838, 1.21036, 0.805004, -0.112109, 0.686375, 0.524971, -0.0477489, 3.02891, 0.970339, 1.12692, 0.951856, -0.835723, -0.139223, 2.12106, 0.169783, -1.19089, 1.04365, -1.09407, -0.880845, -0.813992, -0.694508, -0.682703, -1.16735]","[[37, 5, 38, 4], [56, 2, 57, 1], [70, 6, 71, 5], [73, 2, 74, 3], [90, 3, 91, 4], [39, 6, 40, 7], [9, 17, 10, 16], [10, 32, 11, 31], [7, 51, 8, 50], [11, 65, 12, 64], [8, 79, 9, 80], [12, 83, 13, 84], [24, 14, 25, 13], [59, 15, 60, 14], [15, 87, 16, 86], [17, 33, 18, 32], [20, 45, 21, 46], [18, 66, 19, 65], [19, 94, 20, 95], [28, 25, 29, 26], [46, 21, 47, 22], [61, 27, 62, 26], [82, 24, 83, 23], [95, 22, 96, 23], [27, 63, 28, 62], [60, 30, 61, 29], [33, 42, 34, 43], [35, 52, 36, 53], [36, 70, 37, 69], [34, 78, 35, 77], [30, 86, 31, 85], [71, 39, 72, 38], [40, 52, 41, 51], [43, 67, 44, 66], [41, 78, 42, 79], [44, 93, 45, 94], [57, 49, 58, 48], [88, 49, 89, 50], [96, 47, 1, 48], [53, 69, 54, 68], [55, 74, 56, 75], [54, 91, 55, 92], [81, 59, 82, 58], [67, 77, 68, 76], [63, 85, 64, 84], [89, 73, 90, 72], [75, 93, 76, 92], [87, 81, 88, 80]]","[[-2, -1], [-1, 5], [0, -9], [1, 2], [2, 27], [3, -74], [4, 110], [5, -94], [6, 11], [7, 132], [8, -293], [9, 428], [10, -500], [11, 484], [12, -390], [13, 251], [14, -118], [15, 30], [16, 7], [17, -11], [18, 5], [19, -1]]",21,"[[-9, -2], [-8, 13], [-7, -38], [-6, 64], [-5, -64], [-4, 12], [-3, 124], [-2, -342], [-1, 556], [0, -645], [1, 556], [2, -342], [3, 124], [4, 12], [5, -64], [6, 64], [7, -38], [8, 13], [9, -2]]",18,6,2303,"[-1, 5, -9, 2, 27, -74, 110, -94, 11, 132, -293, 428, -500, 484, -390, 251, -118, 30, 7, -11, 5, -1]",-2,19
"[0.290879, -0.387802, 0.948994, -0.0912602, -1.37153, -0.0664331, 0.168095, -1.57499, -0.512591, -1.01491, -2.40044, 0.385052, 0.174674, -0.99917, 1.43833, -1.30099, 1.02736, 1.0066, -0.501296, -1.40912, 0.934682, -0.982246, -0.868274, -0.719542, 0.59621, -0.223845, -0.110422, 2.58454, 0.340507, 0.234156, 0.81452, -0.30768, 0.861814]","[[20, 1, 21, 2], [43, 2, 44, 3], [73, 4, 74, 5], [82, 5, 83, 6], [90, 4, 91, 3], [6, 66, 7, 65], [7, 68, 8, 69], [8, 85, 9, 86], [30, 13, 31, 14], [44, 12, 45, 11], [74, 10, 75, 9], [89, 10, 90, 11], [101, 12, 102, 13], [111, 15, 112, 14], [17, 26, 18, 27], [16, 37, 17, 38], [18, 59, 19, 60], [15, 115, 16, 114], [31, 22, 32, 23], [58, 19, 59, 20], [102, 21, 103, 22], [110, 24, 111, 23], [115, 24, 116, 25], [25, 36, 26, 37], [27, 39, 28, 38], [28, 50, 29, 49], [46, 30, 47, 29], [103, 33, 104, 32], [108, 34, 109, 33], [117, 34, 118, 35], [40, 61, 41, 62], [39, 94, 40, 95], [35, 107, 36, 106], [56, 41, 57, 42], [91, 42, 92, 43], [100, 45, 101, 46], [112, 48, 113, 47], [53, 64, 54, 65], [52, 70, 53, 69], [50, 78, 51, 77], [51, 96, 52, 97], [48, 114, 49, 113], [81, 55, 82, 54], [72, 56, 73, 55], [92, 57, 93, 58], [63, 71, 64, 70], [62, 80, 63, 79], [60, 93, 61, 94], [83, 67, 84, 66], [67, 85, 68, 84], [80, 72, 81, 71], [98, 75, 99, 76], [76, 88, 77, 87], [78, 95, 79, 96], [86, 98, 87, 97], [99, 89, 100, 88], [109, 105, 110, 104], [116, 105, 117, 106], [118, 108, 1, 107]]","[[-14, 2], [-13, -19], [-12, 92], [-11, -281], [-10, 586], [-9, -850], [-8, 777], [-7, -184], [-6, -680], [-5, 1080], [-4, -154], [-3, -2521], [-2, 6609], [-1, -11115], [0, 14777], [1, -16513], [2, 15801], [3, -12907], [4, 8832], [5, -4870], [6, 1994], [7, -468], [8, -51], [9, 96], [10, -38], [11, 6]]",25,"[[-9, -3], [-8, 44], [-7, -261], [-6, 936], [-5, -2402], [-4, 4825], [-3, -7975], [-2, 11196], [-1, -13632], [0, 14545], [1, -13632], [2, 11196], [3, -7975], [4, 4825], [5, -2402], [6, 936], [7, -261], [8, 44], [9, -3]]",18,0,97093,"[2, -19, 92, -281, 586, -850, 777, -184, -680, 1080, -154, -2521, 6609, -11115, 14777, -16513, 15801, -12907, 8832, -4870, 1994, -468, -51, 96, -38, 6]",-14,11
"[1.48712, -0.322186, 0.901937, 0.189424, -2.05176, 0.973679, -1.60722, -0.756656, -1.8778, -0.971121, 0.825987, 0.268194, 0.910366, -0.23847, -0.236874, -0.429959, 1.49401, -1.04873, -1.98827, 2.55327, 0.28765, -0.849564, -1.04232, -0.840629, -0.34804, 0.65134, 0.0339983, -0.0241333, -1.47814]","[[48, 3, 49, 4], [56, 2, 57, 1], [93, 3, 94, 2], [7, 16, 8, 17], [6, 45, 7, 46], [8, 53, 9, 54], [4, 60, 5, 59], [5, 97, 6, 96], [18, 9, 19, 10], [50, 11, 51, 12], [69, 12, 70, 13], [91, 11, 92, 10], [14, 23, 15, 24], [17, 54, 18, 55], [13, 74, 14, 75], [15, 89, 16, 88], [51, 20, 52, 21], [72, 22, 73, 21], [90, 20, 91, 19], [28, 34, 29, 33], [25, 45, 26, 44], [29, 62, 30, 63], [22, 72, 23, 71], [24, 88, 25, 87], [26, 97, 27, 98], [27, 106, 28, 107], [64, 31, 65, 32], [81, 31, 82, 30], [35, 60, 36, 61], [32, 84, 33, 83], [34, 106, 35, 105], [65, 38, 66, 39], [80, 38, 81, 37], [103, 37, 104, 36], [108, 39, 109, 40], [76, 41, 77, 42], [99, 40, 100, 41], [46, 57, 47, 58], [42, 75, 43, 76], [43, 87, 44, 86], [94, 48, 95, 47], [112, 49, 113, 50], [52, 90, 53, 89], [114, 56, 1, 55], [63, 82, 64, 83], [58, 95, 59, 96], [61, 104, 62, 105], [73, 71, 74, 70], [78, 67, 79, 68], [101, 66, 102, 67], [111, 68, 112, 69], [102, 80, 103, 79], [110, 78, 111, 77], [84, 108, 85, 107], [85, 99, 86, 98], [113, 93, 114, 92], [109, 101, 110, 100]]","[[-13, -3], [-12, 19], [-11, -53], [-10, 79], [-9, -41], [-8, -90], [-7, 251], [-6, -315], [-5, 184], [-4, 124], [-3, -487], [-2, 764], [-1, -852], [0, 715], [1, -379], [2, -44], [3, 394], [4, -538], [5, 463], [6, -277], [7, 107], [8, -17], [9, -7], [10, 5], [11, -1]]",24,"[[-7, 5], [-6, -30], [-5, 87], [-4, -141], [-3, 93], [-2, 121], [-1, -397], [0, 525], [1, -397], [2, 121], [3, 93], [4, -141], [5, 87], [6, -30], [7, 5]]",14,0,849,"[-3, 19, -53, 79, -41, -90, 251, -315, 184, 124, -487, 764, -852, 715, -379, -44, 394, -538, 463, -277, 107, -17, -7, 5, -1]",-13,11
"[0.972328, 0.928872, 0.800394, 0.161843, -0.645194, 0.176283, -0.453111, 0.502716, -0.333039, 0.501816, -0.902724, -0.49285, 0.145056, -0.459603, 1.97528, 0.331657, -1.82047, 0.215769, 1.18398, 0.753913, -0.506648, 0.32687, 1.94833]","[[19, 3, 20, 2], [57, 4, 58, 5], [70, 1, 71, 2], [80, 4, 81, 3], [7, 15, 8, 14], [9, 27, 10, 26], [8, 32, 9, 31], [6, 51, 7, 52], [5, 64, 6, 65], [10, 85, 11, 86], [28, 12, 29, 11], [13, 24, 14, 25], [15, 33, 16, 32], [16, 42, 17, 41], [17, 73, 18, 72], [12, 88, 13, 87], [39, 19, 40, 18], [56, 21, 57, 22], [81, 21, 82, 20], [25, 31, 26, 30], [23, 52, 24, 53], [22, 65, 23, 66], [27, 84, 28, 85], [35, 45, 36, 44], [33, 51, 34, 50], [34, 64, 35, 63], [29, 87, 30, 86], [46, 38, 47, 37], [59, 37, 60, 36], [79, 38, 80, 39], [42, 50, 43, 49], [43, 63, 44, 62], [40, 71, 41, 72], [58, 46, 59, 45], [74, 48, 75, 47], [48, 78, 49, 77], [53, 88, 54, 89], [67, 54, 68, 55], [75, 61, 76, 60], [90, 55, 91, 56], [61, 77, 62, 76], [66, 89, 67, 90], [83, 68, 84, 69], [92, 69, 1, 70], [78, 74, 79, 73], [91, 83, 92, 82]]","[[-3, -1], [-2, 5], [-1, -11], [0, 16], [1, -12], [2, -5], [3, 29], [4, -46], [5, 42], [6, -9], [7, -41], [8, 96], [9, -139], [10, 156], [11, -144], [12, 106], [13, -59], [14, 21], [15, -1], [16, -3], [17, 1]]",20,"[[-6, 2], [-5, -12], [-4, 31], [-3, -51], [-2, 75], [-1, -105], [0, 121], [1, -105], [2, 75], [3, -51], [4, 31], [5, -12], [6, 2]]",12,4,673,"[-1, 5, -11, 16, -12, -5, 29, -46, 42, -9, -41, 96, -139, 156, -144, 106, -59, 21, -1, -3, 1]",-3,17
"[0.713854, 2.02919, 0.606918, 0.628207, -2.31865, 0.931348, 0.123698, 0.246172, -2.03271, -0.416411, -1.52186, 2.1712, 0.21141, 0.987195, -1.32275, -1.96162, -0.411246, -0.371702, 1.79374, 1.28573, 1.56362, 0.531663, 0.121054]","[[20, 2, 21, 1], [29, 3, 30, 2], [46, 3, 47, 4], [61, 4, 62, 5], [8, 11, 9, 12], [6, 24, 7, 23], [7, 50, 8, 51], [5, 56, 6, 57], [26, 10, 27, 9], [10, 26, 11, 25], [14, 36, 15, 35], [13, 40, 14, 41], [12, 52, 13, 51], [18, 16, 19, 15], [16, 38, 17, 37], [38, 18, 39, 17], [66, 20, 1, 19], [22, 33, 23, 34], [21, 43, 22, 42], [24, 49, 25, 50], [45, 30, 46, 31], [53, 28, 54, 29], [60, 31, 61, 32], [64, 28, 65, 27], [36, 40, 37, 39], [34, 41, 35, 42], [32, 57, 33, 58], [43, 59, 44, 58], [54, 48, 55, 47], [59, 45, 60, 44], [63, 48, 64, 49], [62, 55, 63, 56], [65, 53, 66, 52]]","[[-3, 1], [-2, -3], [-1, 5], [0, -8], [1, 11], [2, -12], [3, 13], [4, -10], [5, 8], [6, -5], [7, 2], [8, -1]]",11,"[[-2, -4], [-1, 20], [0, -31], [1, 20], [2, -4]]",4,2,79,"[1, -3, 5, -8, 11, -12, 13, -10, 8, -5, 2, -1]",-3,8
